Join_Count,TARGET_FID,STATION_ID,LATITUDE,LONGITUDE,FEATUREID,SOURCEFC,AreaSqKM
1,6604,AACO_18-05_2004,38.93266600000,-76.65464700000,11907772,NHDFlowline,3.40290000000
1,6605,AACO_18-06_2004,38.93783300000,-76.68105700000,11908322,NHDFlowline,3.96180000000
1,6606,AACO_18-07_2004,38.98544200000,-76.68008900000,11907740,NHDFlowline,1.47870000000
1,6607,AACO_18-09_2004,38.95248700000,-76.67393300000,11908308,NHDFlowline,4.69350000000
1,6608,AACO_18-11A_2004,38.95851500000,-76.68371500000,11908306,NHDFlowline,3.88350000000
1,6609,AACO_18-12A_2004,38.94066400000,-76.67597400000,11908322,NHDFlowline,3.96180000000
1,6610,AACO_18-20A_2004,38.98552700000,-76.69395300000,11908290,NHDFlowline,0.43380000000
1,6611,AACO_19-01_2005,38.89588000000,-76.66947000000,11907808,NHDFlowline,5.51970000000
1,6612,AACO_19-02_2005,38.90771500000,-76.63991700000,11907808,NHDFlowline,5.51970000000
1,6613,AACO_19-03_2005,38.90996200000,-76.63239600000,11907808,NHDFlowline,5.51970000000
1,6614,AACO_19-04_2005,38.89383400000,-76.60650400000,11907828,NHDFlowline,6.10290000000
1,6615,AACO_19-05_2005,38.90952800000,-76.63004100000,11907808,NHDFlowline,5.51970000000
1,6616,AACO_19-06_2005,38.88201400000,-76.65818000000,11907842,NHDFlowline,1.67130000000
1,6617,AACO_19-07_2005,38.87506900000,-76.62414600000,11907862,NHDFlowline,2.82870000000
1,6618,AACO_19-08_2005,38.92106700000,-76.65157400000,11907780,NHDFlowline,6.77790000000
1,6619,AACO_19-09_2005,38.88496000000,-76.65659000000,11907830,NHDFlowline,4.15620000000
1,6620,AACO_19-10_2005,38.88725100000,-76.64205800000,11907830,NHDFlowline,4.15620000000
1,6621,AACO_20-01_2008,38.85168000000,-76.64574000000,11907896,NHDFlowline,10.38690000000
1,6622,AACO_20-02_2008,38.87129000000,-76.66612000000,11907870,NHDFlowline,5.74830000000
1,6623,AACO_20-03_2008,38.85295000000,-76.65797000000,11907896,NHDFlowline,10.38690000000
1,6624,AACO_20-04_2008,38.86217000000,-76.66261000000,11907884,NHDFlowline,1.64970000000
1,6625,AACO_20-05_2008,38.86958000000,-76.63950000000,11907870,NHDFlowline,5.74830000000
1,6626,AACO_20-06_2008,38.85619000000,-76.66975000000,11907884,NHDFlowline,1.64970000000
1,6627,AACO_20-07_2008,38.86607000000,-76.62983000000,11907870,NHDFlowline,5.74830000000
1,6628,AACO_20-08_2008,38.85086000000,-76.66547000000,11907898,NHDFlowline,1.74690000000
1,6629,AACO_20-10_2008,38.85157000000,-76.67261000000,11907890,NHDFlowline,0.16650000000
1,6630,AACO_20-11A_2008,38.84806000000,-76.63237000000,11907896,NHDFlowline,10.38690000000
1,6631,AACO_21-01_2004,38.81258700000,-76.64954100000,11907922,NHDFlowline,6.29730000000
1,6632,AACO_21-02_2004,38.83240100000,-76.67964100000,11907912,NHDFlowline,2.73870000000
1,6633,AACO_21-03_2004,38.83585800000,-76.66980000000,11907910,NHDFlowline,9.14670000000
1,6634,AACO_21-04_2004,38.82963600000,-76.63400600000,11907910,NHDFlowline,9.14670000000
1,6635,AACO_21-05_2004,38.83006900000,-76.67718900000,11907912,NHDFlowline,2.73870000000
1,6636,AACO_21-06_2004,38.82701700000,-76.65438900000,11907910,NHDFlowline,9.14670000000
1,6637,AACO_21-07_2004,38.83490700000,-76.66900700000,11907910,NHDFlowline,9.14670000000
1,6638,AACO_21-08_2004,38.84047400000,-76.67603700000,11907910,NHDFlowline,9.14670000000
1,6639,AACO_21-09_2004,38.84114900000,-76.67868400000,11907902,NHDFlowline,1.29240000000
1,6640,AACO_21-10_2004,38.80820900000,-76.70147100000,11908362,NHDFlowline,2.16000000000
1,6641,AACO_22-01_2005,38.77354100000,-76.62080200000,11907954,NHDFlowline,2.31840000000
1,6642,AACO_22-02_2005,38.80706000000,-76.61736000000,11908368,NHDFlowline,7.36470000000
1,6643,AACO_22-03_2005,38.81501300000,-76.61726300000,11908368,NHDFlowline,7.36470000000
1,6644,AACO_22-04_2005,38.79320200000,-76.63217700000,11907946,NHDFlowline,3.48840000000
1,6645,AACO_22-05_2005,38.78299600000,-76.63304900000,11907946,NHDFlowline,3.48840000000
1,6646,AACO_22-06_2005,38.82250300000,-76.61849800000,11908368,NHDFlowline,7.36470000000
1,6647,AACO_22-09_2005,38.78570500000,-76.60042100000,11908520,NHDFlowline,7.13340000000
1,6648,AACO_22-11A_2005,38.77226700000,-76.62088800000,11907954,NHDFlowline,2.31840000000
1,6649,AACO_22-16A_2005,38.78136400000,-76.61035900000,11907950,NHDFlowline,1.48590000000
1,6650,AACO_22-17A_2005,38.76923000000,-76.63726000000,11907946,NHDFlowline,3.48840000000
1,6651,AACO_23-01_2008,38.77550000000,-76.67653000000,11908398,NHDFlowline,4.18410000000
1,6652,AACO_23-02_2008,38.76210000000,-76.68803000000,11908398,NHDFlowline,4.18410000000
1,6653,AACO_23-03_2008,38.78633000000,-76.65512000000,11907940,NHDFlowline,2.02230000000
1,6654,AACO_23-04_2008,38.78706000000,-76.65057000000,11907942,NHDFlowline,5.69880000000
1,6655,AACO_23-05_2008,38.78790000000,-76.65064000000,11907942,NHDFlowline,5.69880000000
1,6656,AACO_23-06_2008,38.76291000000,-76.68264000000,11908398,NHDFlowline,4.18410000000
1,6657,AACO_23-07_2008,38.78733000000,-76.67767000000,11908386,NHDFlowline,2.90430000000
1,6658,AACO_23-09_2008,38.77440000000,-76.65144000000,11907962,NHDFlowline,2.65500000000
1,6659,AACO_23-10_2008,38.75679000000,-76.66938000000,11907974,NHDFlowline,2.87460000000
1,6660,AACO_23-13A_2008,38.77251000000,-76.69601000000,11908390,NHDFlowline,1.94580000000
1,6661,AACO_24-02_2006,38.75146000000,-76.60991000000,11908408,NHDFlowline,1.86750000000
1,6662,AACO_24-04_2006,38.74418000000,-76.60009000000,11907982,NHDFlowline,2.48220000000
1,6663,AACO_24-05_2006,38.72709000000,-76.60685000000,11908002,NHDFlowline,2.23740000000
1,6664,AACO_24-06_2006,38.74450000000,-76.61112000000,11908408,NHDFlowline,1.86750000000
1,6665,AACO_24-07_2006,38.72491000000,-76.60910000000,11908002,NHDFlowline,2.23740000000
1,6666,AACO_24-08_2006,38.74002000000,-76.61377000000,11907988,NHDFlowline,2.21220000000
1,6667,AACO_24-09_2006,38.72494000000,-76.61790000000,11908004,NHDFlowline,1.17000000000
1,6668,AACO_24-10_2006,38.72346000000,-76.61570000000,11908004,NHDFlowline,1.17000000000
1,6669,AACO_24-11A_2006,38.72936000000,-76.59927000000,11908002,NHDFlowline,2.23740000000
1,6670,AACO_24-13A_2006,38.72803000000,-76.58810000000,11908014,NHDFlowline,3.14730000000
1,6671,ABPG-103-2000,39.47886000000,-76.14995000000,11688528,NHDFlowline,5.19210000000
1,6672,ABPG-108-2000,39.44797000000,-76.15859000000,11689630,NHDFlowline,3.44700000000
1,6673,ABPG-113-2000,39.48441000000,-76.16848000000,11689612,NHDFlowline,11.79000000000
1,6674,ABPG-115-R-2009_MBSS,39.49595300000,-76.16811600000,11689612,NHDFlowline,11.79000000000
1,6675,ABPG-118-2000,39.47579000000,-76.17890000000,11689612,NHDFlowline,11.79000000000
1,6676,ABPG-119-2000,39.47824000000,-76.17382000000,11689612,NHDFlowline,11.79000000000
1,6677,ABPG-214-2000,39.45182000000,-76.16354000000,11689626,NHDFlowline,1.80990000000
1,6678,ABPG-302-2000,39.44489000000,-76.17558000000,11689670,NHDFlowline,8.82180000000
1,6679,ABPG-314-R-2009_MBSS,39.43683400000,-76.17873200000,11689670,NHDFlowline,8.82180000000
1,6680,ABRA002.9-4175,41.32583000000,-75.85167000000,2600469,NHDFlowline,6.28110000000
1,6681,AC0401,38.81755000000,-77.25663000000,22340329,NHDFlowline,4.52340000000
1,6682,AC0402,38.76009000000,-77.17298000000,22340417,NHDFlowline,12.14190000000
1,6683,AC0403,38.75086000000,-77.18805000000,22340415,NHDFlowline,1.63350000000
1,6684,AC0404,38.72384000000,-77.17336000000,22340455,NHDFlowline,2.24280000000
1,6685,AC0501,38.76563000000,-77.20690000000,22340413,NHDFlowline,5.81310000000
1,6686,AC0502,38.78642000000,-77.22628000000,22339191,NHDFlowline,2.34900000000
1,6687,AC0505,38.76802000000,-77.20096000000,22339257,NHDFlowline,1.03320000000
1,6688,AC0601,38.73718000000,-77.20756000000,22339471,NHDFlowline,6.15960000000
1,6689,AC0602,38.84233000000,-77.25535000000,22340307,NHDFlowline,3.38850000000
1,6690,AC0603,38.73790000000,-77.19551000000,22339471,NHDFlowline,6.15960000000
1,6691,AC0604,38.76277000000,-77.20867000000,22340413,NHDFlowline,5.81310000000
1,6692,AC0801,38.80941000000,-77.23081000000,22340331,NHDFlowline,1.93590000000
1,6693,AC0802,38.85456000000,-77.25004000000,22340303,NHDFlowline,0.90810000000
1,6694,ACAC02,38.85996000000,-77.25864000000,22338751,NHDFlowline,0.27720000000
1,6695,ACAC03,38.84340000000,-77.23288000000,22338865,NHDFlowline,3.41460000000
1,6696,ACAC05,38.77666000000,-77.20789000000,22339237,NHDFlowline,1.40580000000
1,6697,ACAC07,38.71354000000,-77.16750000000,22339559,NHDFlowline,4.53150000000
1,6698,AMOS000.1-4178,41.22457000000,-78.03047000000,4671599,NHDFlowline,6.01200000000
1,6699,ANAC-102-2004,39.00634000000,-76.86354000000,22336427,NHDFlowline,4.79070000000
1,6700,ANAC-103-2008,38.90685000000,-76.88591000000,22337779,NHDFlowline,3.06450000000
1,6701,ANAC-110-2004,39.09531000000,-76.92753000000,22336289,NHDFlowline,2.95380000000
1,6702,ANAC-114-2004,39.06587000000,-76.88701000000,22336337,NHDFlowline,1.67400000000
1,6703,ANAC-116-2004,39.02257000000,-77.03068000000,22337457,NHDFlowline,14.42700000000
1,6704,ANAC-117-2004,39.06787000000,-76.91097000000,22336353,NHDFlowline,2.19420000000
1,6705,ANAC-118-2004,39.00170000000,-76.93677000000,22336533,NHDFlowline,2.49210000000
1,6706,ANAC-203-2004,39.05579000000,-76.92940000000,22336349,NHDFlowline,2.81160000000
1,6707,ANAC-208-2004,39.01985000000,-76.94611000000,22336407,NHDFlowline,1.26990000000
1,6708,ANAC-301-2000,38.94722000000,-76.94917000000,22337977,NHDFlowline,14.31450000000
1,6709,ANAC-302-2000,38.94916000000,-76.95889000000,22337977,NHDFlowline,14.31450000000
1,6710,ANAC-303-2000,38.95722000000,-76.92806000000,22337975,NHDFlowline,6.53850000000
1,6711,ANAC-304-2004,38.99876000000,-76.97973000000,22337707,NHDFlowline,0.23040000000
1,6712,ANAC-304-2008,38.98448000000,-76.96405000000,22337753,NHDFlowline,9.69210000000
1,6713,ANAC-311-2004,39.04690000000,-77.00939000000,22337439,NHDFlowline,13.33800000000
1,6714,ANAC-313-2004,39.06024000000,-77.02286000000,22337439,NHDFlowline,13.33800000000
1,6715,ANAC-326-2004,38.91610000000,-76.93518000000,22337773,NHDFlowline,4.80420000000
1,6716,ANAC-327-2004,39.07297000000,-77.02472000000,22337419,NHDFlowline,0.77760000000
1,6717,ANAC-401-2008,38.97261000000,-76.91566000000,22337735,NHDFlowline,9.63540000000
1,6718,ANAC-412-2004,38.94916000000,-76.93458000000,22337975,NHDFlowline,6.53850000000
1,6719,AND0019,39.23900000000,-75.78882300000,4765372,NHDFlowline,1.94580000000
1,6720,ANDR012.3-4178,41.07333000000,-78.64306000000,4672357,NHDFlowline,1.02330000000
1,6721,ANTE000.1-4177,41.18861000000,-77.24000000000,8153137,NHDFlowline,2.53710000000
1,6722,ANTI-101-2000,39.65833000000,-77.54528000000,5891402,NHDFlowline,6.07320000000
1,6723,ANTI-101-S-2010_MBSS,39.65833000000,-77.54528000000,5891402,NHDFlowline,6.07320000000
1,6724,ANTI-104-R-2009_MBSS,39.45660300000,-77.67110100000,5894344,NHDFlowline,3.45150000000
1,6725,ANTI-105-2003,39.42630000000,-77.67756000000,5894398,NHDFlowline,4.95630000000
1,6726,ANTI-106-2003,39.60192000000,-77.67038000000,5891532,NHDFlowline,9.86580000000
1,6727,ANTI-107-2003,39.71613000000,-77.49844000000,5891826,NHDFlowline,10.84590000000
1,6728,ANTI-111-2003,39.48074000000,-77.67093000000,5894264,NHDFlowline,3.75210000000
1,6729,ANTI-113-2003,39.66251000000,-77.52578000000,5891376,NHDFlowline,6.02550000000
1,6730,ANTI-116-2003,39.43889000000,-77.67119000000,5894398,NHDFlowline,4.95630000000
1,6731,ANTI-130-2003,39.53409000000,-77.62988000000,5891660,NHDFlowline,0.91260000000
1,6732,ANTI-201-2003,39.41561000000,-77.73465000000,5894402,NHDFlowline,0.90090000000
1,6733,ANTI-208-2003,39.42942000000,-77.73351000000,5894378,NHDFlowline,1.81080000000
1,6734,ANTI-215-2003,39.67410000000,-77.55744000000,5891362,NHDFlowline,6.42960000000
1,6735,ANTI-226-2003,39.48905000000,-77.68033000000,5894240,NHDFlowline,1.14300000000
1,6736,ANTI-302-R-2009_MBSS,39.68204700000,-77.63739600000,5891312,NHDFlowline,0.05220000000
1,6737,ANTI-304-2003,39.66323000000,-77.68523000000,5891390,NHDFlowline,18.40410000000
1,6738,ANTI-310-2003,39.54283000000,-77.69557000000,5891648,NHDFlowline,4.37760000000
1,6739,ANTI-406-R-2009_MBSS,39.70529800000,-77.62048100000,5891256,NHDFlowline,2.01780000000
1,6740,ANTI-414-2003,39.47961000000,-77.72013000000,5894260,NHDFlowline,1.30050000000
1,6741,ANTM-101-2004,39.47584000000,-77.73805000000,5894288,NHDFlowline,1.49400000000
1,6742,ANTM-112-2004,39.46139000000,-77.73084000000,5894724,NHDFlowline,4.43700000000
1,6743,APAL_01,42.06250000000,-76.14639000000,8102355,NHDFlowline,2.50290000000
1,6744,APAL000.4-4276,42.06312400000,-76.15029000000,8102355,NHDFlowline,2.50290000000
1,6745,APAL005.3-4276,42.00528000000,-76.14111000000,8102567,NHDFlowline,0.90630000000
1,6746,APAL006.9-4176,41.99472000000,-76.13278000000,8103531,NHDFlowline,10.68840000000
1,6747,APUS_01,42.83320000000,-76.02749000000,9421801,NHDFlowline,1.07910000000
1,6748,AR2-1A5,38.94450000000,-76.93700000000,22337975,NHDFlowline,6.53850000000
1,6749,AR2-7-BD1.1,38.96710000000,-76.90310000000,22337747,NHDFlowline,1.90980000000
1,6750,AR2-7-BD4.1,38.95980000000,-76.88290000000,22337745,NHDFlowline,6.18480000000
1,6751,AR2-7-BD4.2,38.96030000000,-76.89520000000,22337757,NHDFlowline,1.64340000000
1,6752,ARMS000.1-4076,40.48361000000,-76.93278000000,4521056,NHDFlowline,0.11160000000
1,6753,ATKI-003-X-2009_MBSS,39.48825000000,-76.33337000000,11688422,NHDFlowline,1.72260000000
1,6754,ATKI-003-X-2010_MBSS,39.48825000000,-76.33337000000,11688422,NHDFlowline,1.72260000000
1,6755,ATKI-004-X-2009_MBSS,39.48969000000,-76.33089000000,11688422,NHDFlowline,1.72260000000
1,6756,ATKI-004-X-2010_MBSS,39.48969000000,-76.33089000000,11688422,NHDFlowline,1.72260000000
1,6757,ATKI-006-X-2009_MBSS,39.49126000000,-76.32814000000,11688422,NHDFlowline,1.72260000000
1,6758,ATKI-006-X-2010_MBSS,39.49126000000,-76.32814000000,11688422,NHDFlowline,1.72260000000
1,6759,ATKI-101-2006,39.49669000000,-76.34720000000,11688352,NHDFlowline,1.46610000000
1,6760,ATKI-101-X-2009_MBSS,39.48219000000,-76.34022000000,11688422,NHDFlowline,1.72260000000
1,6761,ATKI-101-X-2010_MBSS,39.48219000000,-76.34022000000,11688422,NHDFlowline,1.72260000000
1,6762,ATKI-102-2004,39.56006000000,-76.39093000000,11687378,NHDFlowline,9.01980000000
1,6763,ATKI-102-X-2009_MBSS,39.48827000000,-76.33401000000,11688422,NHDFlowline,1.72260000000
1,6764,ATKI-102-X-2010_MBSS,39.48827000000,-76.33401000000,11688422,NHDFlowline,1.72260000000
1,6765,ATKI-105-2008,39.59636000000,-76.45212000000,11687632,NHDFlowline,12.26970000000
1,6766,ATKI-105-X-2009_MBSS,39.49187000000,-76.33392000000,11688422,NHDFlowline,1.72260000000
1,6767,ATKI-105-X-2010_MBSS,39.49187000000,-76.33392000000,11688422,NHDFlowline,1.72260000000
1,6768,ATKI-106-2008,39.52031000000,-76.39900000000,11687574,NHDFlowline,4.74750000000
1,6769,ATKI-107-X-2009_MBSS,39.49452000000,-76.33070000000,11688422,NHDFlowline,1.72260000000
1,6770,ATKI-107-X-2010_MBSS,39.49452000000,-76.33070000000,11688422,NHDFlowline,1.72260000000
1,6771,ATKI-109-2004,39.52349000000,-76.38248000000,11687464,NHDFlowline,1.47780000000
1,6772,ATKI-110-2008,39.54121000000,-76.40740000000,11687412,NHDFlowline,3.74580000000
1,6773,ATKI-204-2008,39.56764000000,-76.43806000000,11687310,NHDFlowline,4.46760000000
1,6774,ATKI-217-2004,39.57374000000,-76.44172000000,11687262,NHDFlowline,4.83480000000
1,6775,ATKI-307-2008,39.55083000000,-76.43649000000,11687364,NHDFlowline,7.02090000000
1,6776,B21200,38.40494000000,-78.97633000000,5908187,NHDFlowline,7.26210000000
1,6777,B22001,38.50458000000,-78.99744000000,932070022,NHDFlowline,11.13480000000
1,6778,B22002,38.50938000000,-78.94185000000,5906897,NHDFlowline,23.65020000000
1,6779,B22200,38.48886000000,-78.95829000000,5908085,NHDFlowline,19.21590000000
1,6780,B23001,38.35034000000,-78.94893000000,5908233,NHDFlowline,2.98890000000
1,6781,B23003,38.30773000000,-78.89571000000,5908291,NHDFlowline,10.33740000000
1,6782,B23004,38.31029000000,-78.83374000000,5908281,NHDFlowline,1.16910000000
1,6783,B25002,38.43575000000,-78.90410000000,5908207,NHDFlowline,44.16300000000
1,6784,B25200,38.37242000000,-78.93355000000,5908235,NHDFlowline,6.76170000000
1,6785,B26001,38.43330000000,-78.88563000000,5908205,NHDFlowline,41.84910000000
1,6786,B26002,38.42684000000,-78.87943000000,5908205,NHDFlowline,41.84910000000
1,6787,B27200,38.34571000000,-78.92572000000,5908237,NHDFlowline,14.73120000000
1,6788,B29001,38.34494000000,-78.82507000000,5908241,NHDFlowline,9.37890000000
1,6789,B29002,38.34124000000,-78.81272000000,5908239,NHDFlowline,4.46400000000
1,6790,B29004,38.32519000000,-78.81517000000,5908289,NHDFlowline,9.10620000000
1,6791,B29200,38.31606000000,-78.81879000000,5908289,NHDFlowline,9.10620000000
1,6792,B32006,38.09001000000,-78.87944000000,5908487,NHDFlowline,7.44120000000
1,6793,B33001,38.28475000000,-78.79518000000,5908593,NHDFlowline,10.43100000000
1,6794,B33002,38.33198000000,-78.71744000000,5908321,NHDFlowline,10.68750000000
1,6795,B34002,38.43015000000,-78.76985000000,5908583,NHDFlowline,18.32850000000
1,6796,B34003,38.34519000000,-78.73012000000,5908243,NHDFlowline,4.21290000000
1,6797,B35001,38.34850000000,-78.68579000000,5908269,NHDFlowline,7.12170000000
1,6798,B35003,38.36900000000,-78.72716000000,5908223,NHDFlowline,11.61810000000
1,6799,B35004,38.43763000000,-78.63238000000,5908125,NHDFlowline,2.91780000000
1,6800,B36002,38.46075000000,-78.60220000000,5908091,NHDFlowline,9.53100000000
1,6801,B37001,38.51663000000,-78.58072000000,5906893,NHDFlowline,4.68720000000
1,6802,B37002,38.57961000000,-78.56255000000,5906879,NHDFlowline,16.75530000000
1,6803,B38001,38.63622000000,-78.51101000000,5907059,NHDFlowline,33.46470000000
1,6804,B38200,38.63191000000,-78.56971000000,5906847,NHDFlowline,8.19540000000
1,6805,B39002,38.59768000000,-78.47740000000,5906857,NHDFlowline,39.27600000000
1,6806,B39003,38.64856000000,-78.39557000000,5906843,NHDFlowline,29.34720000000
1,6807,B39004,38.66479000000,-78.46177000000,5906837,NHDFlowline,9.81720000000
1,6808,B40001,38.80278000000,-78.25713000000,5907051,NHDFlowline,11.69280000000
1,6809,B40003,38.81836000000,-78.28335000000,5906813,NHDFlowline,13.96440000000
1,6810,B40004,38.79940000000,-78.22481000000,5907053,NHDFlowline,23.71050000000
1,6811,B40005,38.86146000000,-78.25831000000,5906797,NHDFlowline,7.02000000000
1,6812,B41001,38.90112000000,-78.18316000000,5907047,NHDFlowline,23.75100000000
1,6813,B41002,38.86186000000,-78.17506000000,5906799,NHDFlowline,23.01750000000
1,6814,B41006,38.86637000000,-78.18120000000,5906799,NHDFlowline,23.01750000000
1,6815,B43001,38.65293000000,-78.99248000000,8441017,NHDFlowline,1.35990000000
1,6816,B44001,38.65767000000,-78.87066000000,8441307,NHDFlowline,10.85490000000
1,6817,B44002,38.62747000000,-78.90669000000,8441317,NHDFlowline,30.43530000000
1,6818,B45001,38.63963000000,-78.79017000000,8441023,NHDFlowline,13.71330000000
1,6819,B45002,38.71333000000,-78.70314000000,8441001,NHDFlowline,29.90790000000
1,6820,B45003,38.63398000000,-78.84175000000,8441033,NHDFlowline,5.94900000000
1,6821,B45004,38.62170000000,-78.75480000000,8441315,NHDFlowline,1.96110000000
1,6822,B46001,38.53714000000,-78.85647000000,8441085,NHDFlowline,16.43040000000
1,6823,B46003,38.52457000000,-78.87557000000,8441097,NHDFlowline,41.21280000000
1,6824,B46200,38.56311000000,-78.83519000000,8441077,NHDFlowline,17.59680000000
1,6825,B47001,38.52597000000,-78.75022000000,8441323,NHDFlowline,12.18150000000
1,6826,B47002,38.51875000000,-78.78499000000,8441087,NHDFlowline,13.69980000000
1,6827,B47003,38.48129000000,-78.75596000000,8442091,NHDFlowline,6.00570000000
1,6828,B47005,38.56626000000,-78.71658000000,8441089,NHDFlowline,37.46430000000
1,6829,B48001,38.75634000000,-78.71099000000,8440983,NHDFlowline,36.00270000000
1,6830,B48002,38.78902000000,-78.59560000000,8441291,NHDFlowline,68.14440000000
1,6831,B48004,38.77834000000,-78.71608000000,8440981,NHDFlowline,17.33580000000
1,6832,B49002,38.89883000000,-78.66186000000,8440827,NHDFlowline,7.79940000000
1,6833,B49003,38.81456000000,-78.60811000000,8440945,NHDFlowline,20.10330000000
1,6834,B49200,38.87161000000,-78.62953000000,8440905,NHDFlowline,23.47200000000
1,6835,B50001,38.84637000000,-78.53056000000,8440899,NHDFlowline,13.91490000000
1,6836,B50002,38.93934000000,-78.45136000000,8440799,NHDFlowline,14.31270000000
1,6837,B50003,38.87709000000,-78.56515000000,8440857,NHDFlowline,8.40420000000
1,6838,B50004,38.90346000000,-78.49001000000,8441259,NHDFlowline,35.54640000000
1,6839,B51001,38.98920000000,-78.41435000000,8441351,NHDFlowline,7.70670000000
1,6840,B51003,38.98960000000,-78.35976000000,8441353,NHDFlowline,3.21930000000
1,6841,B51004,39.01093000000,-78.41944000000,8440387,NHDFlowline,2.03760000000
1,6842,B54001,38.91964000000,-78.34223000000,8441257,NHDFlowline,35.72640000000
1,6843,B54002,38.88386000000,-78.37750000000,8440833,NHDFlowline,6.95520000000
1,6844,B54003,38.83266000000,-78.42478000000,8440969,NHDFlowline,54.14220000000
1,6845,B54004,38.83911000000,-78.42089000000,8440909,NHDFlowline,2.60820000000
1,6846,BABB000.0-00001,41.59186000000,-77.29756000000,8144154,NHDFlowline,0.56970000000
1,6847,BABB000.1-4177,41.55444000000,-77.38111000000,8144292,NHDFlowline,6.61860000000
1,6848,BABB007.2-4177,41.59944000000,-77.28222000000,8144570,NHDFlowline,9.37980000000
1,6849,BABC001.2-4176,41.98278000000,-76.26000000000,8103573,NHDFlowline,5.34150000000
1,6850,BACK-101-2002,39.39092000000,-76.59808000000,11688930,NHDFlowline,3.38040000000
1,6851,BACK-102-2008,39.33955000000,-76.51420000000,11689164,NHDFlowline,10.48590000000
1,6852,BACK-108-2002,39.28398000000,-76.49199000000,11689724,NHDFlowline,4.58100000000
1,6853,BACK-111-2002,39.32181000000,-76.51410000000,11689164,NHDFlowline,10.48590000000
1,6854,BACK-112-2002,39.32275000000,-76.53417000000,11689172,NHDFlowline,12.85650000000
1,6855,BACK-113-2002,39.36669000000,-76.52294000000,11689698,NHDFlowline,8.37000000000
1,6856,BACK-203-2002,39.32640000000,-76.47508000000,11689138,NHDFlowline,2.35980000000
1,6857,BACK-205-R-2009_MBSS,39.36785300000,-76.58096600000,11689694,NHDFlowline,2.59830000000
1,6858,BACK-301-R-2009_MBSS,39.32833300000,-76.56974000000,11689162,NHDFlowline,12.71520000000
1,6859,BACK-302-2002,39.35361000000,-76.57330000000,11689036,NHDFlowline,2.58480000000
1,6860,BAKR000.1-4177,41.24694000000,-77.60667000000,8135128,NHDFlowline,3.02850000000
1,6861,BALCO_1004002,39.41809000000,-76.50098000000,11688846,NHDFlowline,5.71500000000
1,6862,BALCO_1004003,39.40275000000,-76.57271000000,11688838,NHDFlowline,8.68140000000
1,6863,BALCO_1004007,39.41946000000,-76.50784000000,11689650,NHDFlowline,2.13660000000
1,6864,BALCO_1004015,39.40881000000,-76.43165000000,11688812,NHDFlowline,3.91860000000
1,6865,BALCO_1004021,39.49273000000,-76.47790000000,11688390,NHDFlowline,1.93230000000
1,6866,BALCO_1004022,39.49442000000,-76.47598000000,11688312,NHDFlowline,1.88730000000
1,6867,BALCO_1004029,39.47070000000,-76.49032000000,11688470,NHDFlowline,0.14760000000
1,6868,BALCO_1006002,39.46675000000,-76.50832000000,11688500,NHDFlowline,3.16890000000
1,6869,BALCO_1006009,39.44998000000,-76.43184000000,11688744,NHDFlowline,7.22700000000
1,6870,BALCO_1006010,39.44889000000,-76.43006000000,11688744,NHDFlowline,7.22700000000
1,6871,BALCO_1006011,39.41390000000,-76.39648000000,11688788,NHDFlowline,2.54250000000
1,6872,BALCO_1006012,39.41503000000,-76.39704000000,11688788,NHDFlowline,2.54250000000
1,6873,BALCO_1006015,39.40999000000,-76.41355000000,11688812,NHDFlowline,3.91860000000
1,6874,BALCO_1006019,39.44743000000,-76.50521000000,11688680,NHDFlowline,4.35690000000
1,6875,BALCO_1006020,39.41849000000,-76.54331000000,11688838,NHDFlowline,8.68140000000
1,6876,BALCO_1006021,39.41761000000,-76.54406000000,11688838,NHDFlowline,8.68140000000
1,6877,BALCO_1006022,39.44313000000,-76.50988000000,11688680,NHDFlowline,4.35690000000
1,6878,BALCO_1006023,39.44157000000,-76.48150000000,11688628,NHDFlowline,2.30760000000
1,6879,BALCO_1006024,39.44030000000,-76.51448000000,11688680,NHDFlowline,4.35690000000
1,6880,BALCO_1006033,39.40272000000,-76.57287000000,11688838,NHDFlowline,8.68140000000
1,6881,BALCO_1006039,39.48336000000,-76.48981000000,11688392,NHDFlowline,0.40680000000
1,6882,BALCO_1006049,39.47436000000,-76.48954000000,11688442,NHDFlowline,1.69740000000
1,6883,BALCO_1008001,39.41316000000,-76.53308000000,11688840,NHDFlowline,3.98700000000
1,6884,BALCO_1008006,39.41394000000,-76.47895000000,11688844,NHDFlowline,2.93400000000
1,6885,BALCO_1008020,39.42365000000,-76.43371000000,11688744,NHDFlowline,7.22700000000
1,6886,BALCO_1008024,39.47247000000,-76.50298000000,11688468,NHDFlowline,1.15290000000
1,6887,BALCO_1008029,39.41263000000,-76.50215000000,11688846,NHDFlowline,5.71500000000
1,6888,BALCO_1008037,39.41037000000,-76.55583000000,11688838,NHDFlowline,8.68140000000
1,6889,BALCO_1008038,39.41531000000,-76.54835000000,11688838,NHDFlowline,8.68140000000
1,6890,BALCO_1008040,39.44422000000,-76.45818000000,11688676,NHDFlowline,4.51710000000
1,6891,BALCO_1008041,39.44320000000,-76.45833000000,11688676,NHDFlowline,4.51710000000
1,6892,BALCO_1104005,39.35931000000,-76.46569000000,11689002,NHDFlowline,6.28200000000
1,6893,BALCO_1104019,39.40211000000,-76.45510000000,11688932,NHDFlowline,6.64380000000
